Codi,Nom,Data,Precipitacio_mm
YM,Granollers,2026-05-15,6.1
YN,Vielha - Elipòrt,2026-05-15,2.8
YO,Sant Sadurní d'Anoia,2026-05-15,0.2
YP,Palafrugell,2026-05-15,4.5
YQ,Port de Barcelona - ZAL Prat,2026-05-15,0.7
YR,Vilanova i la Geltrú,2026-05-15,0.7
YS,Cabanes,2026-05-15,5.3
YT,Bonabé (1.691 m),2026-05-15,9.9
YU,Cantonigròs,2026-05-15,1.9
YV,Mataró,2026-05-15,5.3
YX,Batea,2026-05-15,0.3
YY,Viladecans - les Filipines,2026-05-15,10.8
Z1,Bonaigua (2.262 m),2026-05-15,3.4
Z2,Boí (2.537 m),2026-05-15,0.0
Z3,Malniu (2.229 m),2026-05-15,2.7
Z5,Certascan (2.398 m),2026-05-15,13.5
Z6,Sasseuva (2.226 m),2026-05-15,6.4
Z7,Espot (2.519 m),2026-05-15,1.3
Z9,Cadí Nord (2.145 m) - Prat d'Aguiló,2026-05-15,0.0
ZB,Salòria (2.451 m),2026-05-15,0.0
ZC,Ulldeter (2.413 m),2026-05-15,4.7
ZE,el Port del Comte (2.288 m),2026-05-15,0.0
